Date	SAS2(degC)<Average>	SAS1(degC)<Average>	TUNNEL6(degC)<Average>	CHAMBRE8(degC)<Average>	TEMP_EXTERIEURE(degC)<Average>	CHAMBRE9(degC)<Average>	TUNNEL5(degC)<Average>	TEMP_QUAI(degC)<Average>	SDM2(degC)<Average>	CONDUCTIVITE(mS)<Average>	PRESSION BP(Bars)<Average>	PRESSION HP_0(Bars)<Average>	PRESSION HP(Bars)<Average>	COMPTEUR EAU GENERAL(m3)	COMPTEUR EAU SALLE DES MACHINES(m3)
24/05/2017 03:40:00 	14.3000001907	13.9861869812	-20.6154594421	-21.2999992371	16.2289505005	-22.3166999817	-25.0646438599	14.8999996185	31.4773273468	1371.0987548828	-4.2494778633	-6.2498650551	-6.2503542900	56133	35755
24/05/2017 03:30:00 	14.3000001907	13.9398899078	-20.7158927917	-21.3604965210	16.0789413452	-22.2291507721	-23.2459144592	14.9475126266	31.4065246582	1289.6235351562	-4.2494382858	-6.2498192787	-6.2504391670	56133	35755
24/05/2017 03:20:00 	14.3000001907	13.9875488281	-20.8238811493	-21.4173793793	16.0013294220	-22.2000007629	-20.4331703186	14.9569225311	31.3999996185	1405.2819824219	-4.2494363785	-6.2499170303	-6.2504477501	56133	35755
24/05/2017 03:10:00 	14.3000001907	13.9682798386	-20.9919242859	-21.5573558807	16.0561752319	-22.2000007629	-19.1092891693	15	31.3999996185	1351.5344238281	-4.2494325638	-6.2498297691	-6.2504582405	56133	35755
24/05/2017 03:00:00 	14.3000001907	13.9442605972	-21.1212902069	-21.8138694763	16.1000003815	-22.2000007629	-18.9843196869	15	31.4065628052	1298.2531738281	-4.2494587898	-6.2497997284	-6.2504611015	56133	35755
24/05/2017 02:50:00 	14.3000001907	13.9682865143	-21.2742710114	-21.9852943420	16.0789222717	-22.1968955994	-19.9176025391	15	31.4066772461	1411.4262695312	-4.2494540215	-6.2498211861	-6.2504401207	56133	35755
24/05/2017 02:40:00 	14.3000001907	14	-21.4363803864	-22.2450561523	16.2181415558	-22.1136512756	-21.3736515045	15	31.3999996185	1374.4017333984	-4.2494630814	-6.2498526573	-6.2505125999	56133	35755
24/05/2017 02:30:00 	14.3000001907	13.9969730377	-21.5889778137	-22.4376811981	16.2539501190	-22.0697307587	-22.8559570312	15.0323734283	31.3999996185	1301.5860595703	-4.2494630814	-6.2498726845	-6.2503924370	56133	35755
24/05/2017 02:20:00 	14.3000001907	14.0074663162	-21.7986106873	-22.6979637146	16.2999992371	-22	-24.7420177460	15.1000003815	31.3662090302	1388.6235351562	-4.2494392395	-6.2498354912	-6.2504925728	56133	35755
24/05/2017 02:10:00 	14.3000001907	14.0070095062	-21.9592514038	-22.9997577667	16.4057788849	-21.9094371796	-26.9891700745	15.1000003815	31.2945919037	1372.2215576172	-4.2494449615	-6.2498474121	-6.2503652573	56133	35755
24/05/2017 02:00:00 	14.3000001907	14.0094757080	-22.0845050812	-23.2932014465	16.5843753815	-21.7194709778	-28.3320293427	15.1000003815	31.2564163208	1316.0938720703	-4.2494754791	-6.2499423027	-6.2503380775	56133	35755
24/05/2017 01:50:00 	14.3000001907	14.0811195374	-22.2042617798	-23.5752182007	16.7027015686	-21.5204238892	-28.4532814026	15.1000003815	31.2004184723	1386.6385498047	-4.2494215965	-6.2498908043	-6.2504696846	56133	35755
24/05/2017 01:40:00 	14.3000001907	14.0725774765	-22.2988262177	-23.8520812988	16.7028446198	-21.2467136383	-28.3616447449	15.1000003815	31.0592994690	1379.6527099609	-4.2494387627	-6.2499227524	-6.2504534721	56133	35755
24/05/2017 01:30:00 	14.3000001907	14.0091886520	-22.4099597931	-24.0942974091	17.1672458649	-20.9445629120	-28.2658309937	15.1372213364	31.0012207031	1337.9167480469	-4.2494316101	-6.2499303818	-6.2504606247	56133	35755
24/05/2017 01:20:00 	14.3000001907	14.0137329102	-22.5357761383	-24.1417942047	17.2056808472	-20.6016464233	-28.3895587921	15.1944007874	30.8374214172	1392.5836181641	-4.2494101524	-6.2498798370	-6.2503724098	56133	35755
24/05/2017 01:10:00 	14.3000001907	14.1082410812	-22.6416549683	-24.1785926819	17.1890621185	-20.1305541992	-28.5986919403	15.1803522110	30.6629352570	1310.3360595703	-4.2494640350	-6.2499074936	-6.2503914833	56133	35755
24/05/2017 01:00:00 	14.3000001907	14.2097320557	-22.8184413910	-24.2904129028	16.8397407532	-19.5576152802	-28.9070396423	15.1317272186	30.5286941528	1364.2102050781	-4.2494440079	-6.2498693466	-6.2504730225	56133	35755
24/05/2017 00:50:00 	14.3000001907	14.2490854263	-23.0077571869	-24.4825096130	17.0294570923	-18.9046955109	-29.3907852173	15.1999998093	30.3590927124	1374.2758789062	-4.2494597435	-6.2498664856	-6.2503118515	56133	35755
24/05/2017 00:40:00 	14.3469972610	14.2569475174	-23.1607151031	-24.7879085541	17.1245212555	-18.7000007629	-30.2497177124	15.1969404221	30.2148933411	1303.4565429688	-4.2494277954	-6.2498927116	-6.2503538132	56133	35755
24/05/2017 00:30:00 	14.3912515640	14.2424678802	-23.2874336243	-24.9713706970	17.2102470398	-18.4762210846	-30.7950534821	15.1999998093	30.1178035736	1366.5727539062	-4.2494077682	-6.2497863770	-6.2504696846	56133	35755
24/05/2017 00:20:00 	14.3999996185	14.1999998093	-23.3344764709	-24.9632587433	17.4710731506	-18.3999996185	-30.7977027893	15.1999998093	30.1598281860	1393.3935546875	-4.2494888306	-6.2498245239	-6.2504315376	56133	35755
24/05/2017 00:10:00 	14.3999996185	14.2412776947	-23.4515285492	-24.9413909912	17.6698455811	-18.3999996185	-30.7534847260	15.1999998093	30.1953601837	1363.5629882812	-4.2494463921	-6.2498421669	-6.2503809929	56133	35755
24/05/2017 00:00:00 	14.3999996185	14.2331285477	-23.5222530365	-24.8709373474	17.6944160461	-18.3999996185	-30.7574138641	15.1999998093	30.1915607452	1313.2093505859	-4.2494854927	-6.2498726845	-6.2503643036	56133	35755
23/05/2017 23:50:00 	14.3999996185	14.2514915466	-23.6178855896	-24.8377666473	17.4339141846	-18.3999996185	-30.7037258148	15.1999998093	30.1966953278	1335.0338134766	-4.2495026588	-6.2499127388	-6.2504220009	56133	35755
23/05/2017 23:40:00 	14.3999996185	14.2704000473	-23.7202472687	-24.8013286591	17.8598155975	-18.3999996185	-30.7000007629	15.2043762207	30.2050743103	1396.1988525391	-4.2495293617	-6.2498898506	-6.2503557205	56133	35755
23/05/2017 23:30:00 	14.3999996185	14.1999998093	-23.8039932251	-24.6660175323	17.7452182770	-18.3999996185	-30.6870441437	15.2607240677	30.2073554993	1365.1795654297	-4.2494826317	-6.2498664856	-6.2504124641	56133	35755
23/05/2017 23:20:00 	14.3999996185	14.1935501099	-23.9397182465	-24.6099414825	18.1555938721	-18.3999996185	-30.6826553345	15.3000001907	30.2404956818	1317.8901367188	-4.2494292259	-6.2497968674	-6.2504987717	56133	35755
23/05/2017 23:10:00 	14.3999996185	14.2300710678	-24.0575428009	-24.5854167938	18.7959632874	-18.3999996185	-30.6072845459	15.3000001907	30.2999992371	1321.4085693359	-4.2494206429	-6.2498126030	-6.2503118515	56133	35755
23/05/2017 23:00:00 	14.3999996185	14.2050008774	-24.1564617157	-24.5568637848	18.5686721802	-18.3999996185	-30.6190357208	15.3000001907	30.2999992371	1396.7255859375	-4.2495021820	-6.2498779297	-6.2503261566	56133	35755
23/05/2017 22:50:00 	14.3999996185	14.1999998093	-24.2568607330	-24.5187702179	18.2982521057	-18.3999996185	-30.6411819458	15.3000001907	30.2999992371	1365.5847167969	-4.2494297028	-6.2499198914	-6.2503461838	56133	35755
23/05/2017 22:40:00 	14.3999996185	14.1999998093	-24.4112224579	-24.5053443909	18.6962642670	-18.3999996185	-30.6987819672	15.3655834198	30.3156242371	1336.4381103516	-4.2494525909	-6.2498221397	-6.2504281998	56133	35755
23/05/2017 22:30:00 	14.3999996185	14.2017755508	-24.5087509155	-24.4427413940	19.2999839783	-18.3999996185	-30.6310997009	15.3999996185	30.3978366852	1287.4265136719	-4.2494201660	-6.2498974800	-6.2504158020	56133	35755
23/05/2017 22:20:00 	14.3999996185	14.1392555237	-24.6009197235	-24.3117027283	20.3642272949	-18.4072380066	-30.6000003815	15.4932451248	30.3808956146	1400.1702880859	-4.2493462563	-6.2496485710	-6.2505726814	56133	35755
23/05/2017 22:10:00 	14.3999996185	14.1000003815	-24.7208213806	-24.2250938416	20.7781391144	-18.4475059509	-30.5771484375	15.5000000000	30.3445186615	1370.3433837891	-4.2494516373	-6.2498483658	-6.2506160736	56133	35755
23/05/2017 22:00:00 	14.3999996185	14.0694293976	-24.8405189514	-24.2021617889	21.2298774719	-18.4173164368	-30.5343914032	15.5490484238	30.3544502258	1338.4937744141	-4.2494125366	-6.2497334480	-6.2504358292	56133	35755
23/05/2017 21:50:00 	14.3999996185	13.9990758896	-24.9616832733	-24.0703582764	21.6123733521	-18.4127941132	-30.5800552368	15.6000003815	30.3999996185	1269.6673583984	-4.2493090630	-6.2497005463	-6.2504568100	56133	35755
23/05/2017 21:40:00 	14.3999996185	14.0286760330	-25.0426979065	-23.9947547913	22.1803588867	-18.4731540680	-30.5009059906	15.6000003815	30.3999996185	1404.9599609375	-4.2494454384	-6.2497529984	-6.2503924370	56133	35755
23/05/2017 21:30:00 	14.3999996185	14.0230617523	-25.1131668091	-23.8489437103	22.6407413483	-18.4719581604	-30.5000000000	15.6000003815	30.3935375214	1377.2476806641	-4.2492680550	-6.2497739792	-6.2505321503	56133	35755
23/05/2017 21:20:00 	14.3999996185	14.0132217407	-25.2380485535	-23.7227897644	23.0497970581	-18.4939880371	-30.4264106750	15.6647491455	30.3505401611	1342.1755371094	-4.2492790222	-6.2497439384	-6.2506413460	56133	35755
23/05/2017 21:10:00 	14.4912929535	14.0766305923	-25.2999992371	-23.5487136841	23.4979763031	-18.4860820770	-30.3804817200	15.6999998093	30.3263950348	1285.9979248047	-4.2491922379	-6.2494630814	-6.2504820824	56133	35755
23/05/2017 21:00:00 	14.5000000000	14.1477413177	-25.3960647583	-23.3911609650	23.8081588745	-18.5000000000	-30.2901077271	15.7437429428	30.2533588409	1404.2603759766	-4.2492804527	-6.2498297691	-6.2503132820	56133	35755
23/05/2017 20:50:00 	14.5000000000	14.2221879959	-25.4638900757	-23.1820812225	24.1980667114	-18.5000000000	-30.2640342712	15.8000001907	30.2000007629	1369.6279296875	-4.2492351532	-6.2496347427	-6.2504491806	56133	35755
23/05/2017 20:40:00 	14.5000000000	14.3060989380	-25.5757827759	-22.9536952972	25.2677955627	-18.5000000000	-30.2388668060	15.8917875290	30.2000007629	1287.4296875000	-4.2494621277	-6.2500400543	-6.2506437302	56133	35755
23/05/2017 20:30:00 	14.5608386993	14.1981201172	-25.6816654205	-22.6428089142	26.4084854126	-18.5000000000	-30.2495250702	15.8999996185	30.1544914246	1359.4034423828	-4.2493352890	-6.2498435974	-6.2504725456	56133	35755
23/05/2017 20:20:00 	14.6000003815	14.1757488251	-25.7036800385	-22.1766929626	27.5011711121	-18.5000000000	-30.1219406128	15.8999996185	29.8890953064	1352.9426269531	-4.2492423058	-6.2499370575	-6.2506690025	56133	35755
23/05/2017 20:10:00 	14.6000003815	13.8886690140	-25.7720451355	-21.5548553467	30.2517318726	-18.5000000000	-29.7566528320	15.9736804962	29.2219810486	1356.5830078125	-4.2493367195	-6.2499771118	-6.2503724098	56133	35755
23/05/2017 20:00:00 	14.5354919434	13.7615394592	-25.9006519318	-20.7844066620	31.8502693176	-18.5000000000	-29.8901481628	16	29.1393260956	1311.8298339844	-4.2493648529	-6.2500000000	-6.2502536774	56133	35755
23/05/2017 19:50:00 	14.6000003815	13.7384462357	-25.9982070923	-20.8989982605	32.8364295959	-18.5000000000	-29.8999996185	16	29.2676734924	1293.2878417969	-4.2493896484	-6.2499799728	-6.2502837181	56133	35755
23/05/2017 19:40:00 	14.6000003815	13.6911354065	-26.1065044403	-21.1705474854	32.8862037659	-18.5000000000	-29.9678325653	15.9736633301	29.4286804199	1278.5639648438	-4.2494039536	-6.2499899864	-6.2502284050	56133	35755
23/05/2017 19:30:00 	14.6000003815	13.6999998093	-26.1929912567	-21.5283603668	34.1532096863	-18.5000000000	-30.0033531189	15.9857873917	29.6642761230	1269.9484863281	-4.2494244576	-6.2500000000	-6.2502832413	56133	35755
23/05/2017 19:20:00 	14.6459236145	13.6901931763	-26.2533950806	-22.0069046021	33.8730087280	-18.5000000000	-30.1187553406	16.0359382629	29.9787654877	1266.9414062500	-4.2493181229	-6.2499799728	-6.2502965927	56133	35755
23/05/2017 19:10:00 	14.6999998093	13.6999998093	-26.3763866425	-22.6059722900	31.6543159485	-18.5000000000	-30.2907981873	16.0625610352	30.5420646667	1304.5113525391	-4.2493724823	-6.2499899864	-6.2503666878	56133	35755
23/05/2017 19:00:00 	14.7433452606	13.6592779160	-26.4012947083	-23.2563152313	34.0532379150	-18.5000000000	-30.3994007111	16.0584354401	30.7997722626	1342.4466552734	-4.2494511604	-6.2497496605	-6.2503981590	56133	35755
23/05/2017 18:50:00 	14.8000001907	13.6221761703	-26.5019721985	-23.1416034698	34.7119293213	-18.5000000000	-30.3603363037	15.9661064148	30.7999992371	1263.2683105469	-4.2493801117	-6.2498545647	-6.2503533363	56133	35755
23/05/2017 18:40:00 	14.8000001907	13.6320629120	-26.5415611267	-22.9424476624	34.2271194458	-18.5000000000	-30.3551769257	15.8889026642	30.7522697449	1404.9996337891	-4.2494306564	-6.2497773170	-6.2505002022	56133	35755
23/05/2017 18:30:00 	14.8659305573	13.6604156494	-26.6000003815	-22.6992912292	33.0651245117	-18.5000000000	-30.3003215790	15.8528862000	30.6619491577	1366.8699951172	-4.2494082451	-6.2497630119	-6.2505941391	56133	35755
23/05/2017 18:20:00 	14.8999996185	13.6541938782	-26.6518993378	-22.4669151306	34.9105720520	-18.5000000000	-30.2999992371	15.7466135025	30.6663646698	1266.8765869141	-4.2493653297	-6.2498974800	-6.2505540848	56133	35755
23/05/2017 18:10:00 	14.9917240143	13.7032909393	-26.7000007629	-22.1912727356	35.0177917480	-18.5000000000	-30.2937717438	15.5872240067	30.6228427887	1417.1235351562	-4.2493686676	-6.2498326302	-6.2504868507	56133	35755
23/05/2017 18:00:00 	15.0440244675	13.6366930008	-26.7395992279	-21.7910213470	34.9782295227	-18.5000000000	-30.2257595062	15.4380807877	30.5424747467	1345.6152343750	-4.2495470047	-6.2497844696	-6.2504959106	56133	35755
23/05/2017 17:50:00 	15.1116514206	13.6509170532	-26.7868995667	-21.3292884827	35.7022514343	-18.5000000000	-30.1834087372	15.3397808075	30.4381713867	1351.1118164062	-4.2493810654	-6.2497124672	-6.2506952286	56133	35755
23/05/2017 17:40:00 	15.2074890137	13.6738529205	-26.7971782684	-20.7500247955	35.1920585632	-18.5000000000	-30.0978279114	15.1860103607	30.1883773804	1388.0936279297	-4.2494454384	-6.2499947548	-6.2504692078	56133	35755
23/05/2017 17:30:00 	15.3425416946	13.6620950699	-26.7465953827	-19.9702339172	32.2430763245	-18.5000000000	-29.8981189728	15.0434017181	29.6549453735	1385.5438232422	-4.2494106293	-6.2497768402	-6.2505550385	56133	35755
23/05/2017 17:20:00 	15.5512914658	13.4993381500	-26.6328449249	-19.1225147247	30.4469490051	-18.5000000000	-29.5415420532	14.8803100586	28.9354095459	1416.4926757812	-4.2495055199	-6.2498097420	-6.2503476143	56133	35755
23/05/2017 17:10:00 	15.8877916336	13.4732160568	-26.7261505127	-18.0813388824	30.4522857666	-18.5000000000	-29.3814678192	14.7864465714	28.3338527679	1358.5974121094	-4.2493510246	-6.2498517036	-6.2504620552	56133	35755
23/05/2017 17:00:00 	16.3547477722	13.4352970123	-26.8986606598	-17.6726169586	30.7089271545	-18.5606403351	-29.7566585541	14.6209039688	28.2514858246	1360.6463623047	-4.2493128777	-6.2500000000	-6.2501873970	56133	35755
23/05/2017 16:50:00 	16.7463283539	13.4623546600	-26.8999996185	-17.9775218964	32.9751777649	-18.6000003815	-29.6923198700	14.3465719223	28.2999992371	1343.8428955078	-4.2493968010	-6.2500000000	-6.2502832413	56133	35755
23/05/2017 16:40:00 	16.8016262054	13.4649753571	-26.9214324951	-18.1086483002	33.3256988525	-18.6000003815	-29.5829315186	14.0942516327	28.2999992371	1325.2343750000	-4.2493381500	-6.2499899864	-6.2502956390	56133	35755
23/05/2017 16:30:00 	16.7148571014	13.4758291245	-26.9980335236	-18.3048591614	32.0236663818	-18.6508789062	-29.4748210907	14.0305919647	28.3564357758	1305.9162597656	-4.2493772507	-6.2500000000	-6.2502441406	56133	35755
23/05/2017 16:20:00 	16.9068622589	13.4761161804	-27	-18.3651123047	31.9593906403	-18.6773567200	-29.4012393951	14.0433320999	28.5934143066	1298.8161621094	-4.2493677139	-6.2500000000	-6.2502126694	56133	35755
23/05/2017 16:10:00 	16.7810287476	13.4747810364	-27	-18.4808845520	32.3442840576	-18.6097602844	-29.3886375427	14.1000003815	28.8287620544	1302.7407226562	-4.2493748665	-6.2500000000	-6.2502856255	56133	35755
23/05/2017 16:00:00 	16.5782413483	13.5042676926	-26.8778362274	-18.7956027985	31.9307785034	-18.6849174500	-29.3485126495	13.9603786469	28.8575325012	1313.7093505859	-4.2493944168	-6.2499647141	-6.2502412796	56133	35755
23/05/2017 15:50:00 	16.7519416809	13.5549745560	-26.5564002991	-18.6237659454	31.0608577728	-18.6741695404	-28.7263393402	13.5494346619	28.5369949341	1381.5185546875	-4.2494482994	-6.2497944832	-6.2503647804	56133	35755
23/05/2017 15:40:00 	16.9007453918	13.1697320938	-26.4179229736	-17.6723918915	29.2433090210	-18.7000007629	-28.4977455139	13.2685966492	27.9625301361	1429.1088867188	-4.2494244576	-6.2499046326	-6.2503128052	56133	35755
23/05/2017 15:30:00 	16.5124797821	12.6279926300	-26.1666450500	-17.7648410797	28.9036731720	-18.7000007629	-28.5928668976	13.1342573166	27.8648395538	1341.5257568359	-4.2494139671	-6.2500000000	-6.2502565384	56133	35755
23/05/2017 15:20:00 	16.5406570435	12.3084239960	-25.4760131836	-17.9236125946	29.8859653473	-18.7067813873	-27.7504138947	13.1294517517	27.7152061462	1322.3239746094	-4.2493357658	-6.2500000000	-6.2502493858	56133	35755
23/05/2017 15:10:00 	16.7477836609	11.7555990219	-24.2781238556	-18.1160850525	31.8102092743	-18.7087707520	-26.5129280090	13.1324758530	27.4977016449	1306.1962890625	-4.2493896484	-6.2500023842	-6.2502045631	56133	35755
23/05/2017 15:00:00 	16.6798496246	11.6580324173	-24.9522953033	-18.1948699951	31.5860595703	-18.7000007629	-23.6951789856	13.1345643997	27.0746212006	1369.9626464844	-4.2493982315	-6.2499518394	-6.2504215240	56133	35755
23/05/2017 14:50:00 	16.4890327454	11.6192169189	-27.1679878235	-18.2916374207	31.2889022827	-18.7095775604	-22.6756229401	13.0978164673	27.1624069214	1380.6982421875	-4.2493872643	-6.2500000000	-6.2502598763	56133	35755
23/05/2017 14:40:00 	16.7957153320	11.4916086197	-29.7213249207	-18.4746475220	30.9593048096	-18.7953109741	-26.0608730316	13.0934038162	27.4965553284	1378.4593505859	-4.2493696213	-6.2499899864	-6.2502794266	56133	35755
23/05/2017 14:30:00 	16.7459411621	11.5158634186	-32.0860786438	-18.6361579895	29.4423675537	-18.8309822083	-29.6046257019	13.0617561340	27.6217670441	1394.7867431641	-4.2493820190	-6.2500000000	-6.2501597404	56133	35755
23/05/2017 14:20:00 	16.7076511383	11.5753898621	-32.2999992371	-18.7747077942	28.0789794922	-18.8355426788	-29.9418773651	12.9863061905	27.6000003815	1378.3619384766	-4.2494530678	-6.2499499321	-6.2502861023	56133	35755
23/05/2017 14:10:00 	16.9465503693	11.5826110840	-32.2227630615	-19.0433197021	27.5849494934	-18.8999996185	-29.8123550415	12.9281539917	27.5537261963	1345.8900146484	-4.2494173050	-6.2499699593	-6.2503437996	56133	35755
23/05/2017 14:00:00 	16.7608299255	11.6933689117	-32.2000007629	-19.2000007629	26.6732158661	-18.8999996185	-29.6289558411	12.8999996185	27.5039081573	1322.3891601562	-4.2494263649	-6.2499499321	-6.2503757477	56133	35755
23/05/2017 13:50:00 	16.8260231018	11.8283138275	-32.2214584351	-19.2161312103	26.6704349518	-18.9108676910	-29.1938762665	12.8336095810	27.5000000000	1273.7740478516	-4.2495064735	-6.2499799728	-6.2502899170	56133	35755
23/05/2017 13:40:00 	16.8235569000	11.8926315308	-32.6407928467	-19.3617382050	26.5310058594	-18.9515151978	-29.0043373108	12.6515798569	27.5511283875	1302.0859375000	-4.2494511604	-6.2499604225	-6.2502584457	56133	35755
23/05/2017 13:30:00 	16.8563652039	11.8999996185	-32.7000007629	-19.5190639496	26.4329319000	-18.9305133820	-30.2000007629	12.5072584152	27.5094184875	1392.1037597656	-4.2494130135	-6.2500000000	-6.2502517700	56133	35755
23/05/2017 13:20:00 	16.9012508392	11.8999996185	-32.7000007629	-19.6365814209	25.2743949890	-18.8999996185	-30.1708087921	12.5000000000	27.5000000000	1369.9038085938	-4.2494573593	-6.2500000000	-6.2502698898	56133	35755
23/05/2017 13:10:00 	16.6388072968	11.8202524185	-32.7000007629	-19.7000007629	25.0303535461	-18.9079837799	-30.0285606384	12.5039758682	27.4629707336	1352.9058837891	-4.2494630814	-6.2499899864	-6.2502651215	56133	35755
23/05/2017 13:00:00 	16.4877738953	11.8000001907	-32.6902999878	-19.7039852142	24.8624782562	-18.9046955109	-29.8777980804	12.5000000000	27.3999996185	1330.1490478516	-4.2493662834	-6.2500000000	-6.2502307892	56133	35755
23/05/2017 12:50:00 	16.2554988861	11.8000001907	-32.5441780090	-19.7175693512	24.3205223083	-18.8999996185	-29.5371704102	12.4952039719	27.3779907227	1311.9517822266	-4.2493548393	-6.2500000000	-6.2502226830	56133	35755
23/05/2017 12:40:00 	16.1919193268	11.8000001907	-32.2412948608	-19.7790031433	24.1181831360	-18.8999996185	-29.0105552673	12.4204616547	27.2709541321	1255.3569335938	-4.2493753433	-6.2499899864	-6.2502059937	56133	35755
23/05/2017 12:30:00 	16.0455169678	11.8000001907	-32.0209350586	-19.7944183350	23.6213073730	-18.8999996185	-28.1369514465	12.3999996185	27.1496295929	1415.5236816406	-4.2493653297	-6.2500000000	-6.2502555847	56133	35755
23/05/2017 12:20:00 	15.9001607895	11.8000001907	-32.4760437012	-19.7776355743	22.8042602539	-18.9471378326	-28.4904823303	12.5516405106	27.0916080475	1360.2536621094	-4.2493796349	-6.2500000000	-6.2502727509	56133	35755
23/05/2017 12:10:00 	15.9213275909	11.8000001907	-32.5000000000	-19.7220382690	22.3324794769	-19	-30.6000003815	12.7646951675	27.0034694672	1320.7432861328	-4.2493376732	-6.2500000000	-6.2501873970	56133	35755
23/05/2017 12:00:00 	15.7765216827	11.7082748413	-32.4567756653	-19.7241764069	21.4097518921	-19.0037002563	-30.6000003815	13.1819572449	27.0042839050	1301.1000976562	-4.2493581772	-6.2500000000	-6.2501983643	56133	35755
23/05/2017 11:50:00 	15.8286685944	11.6251382828	-32.4000015259	-19.7425174713	20.7314052582	-19.0260601044	-30.5631999969	13.3987846375	27.0323123932	1298.1705322266	-4.2493534088	-6.2500000000	-6.2502079010	56133	35755
23/05/2017 11:40:00 	15.7456426620	11.5757884979	-32.4000015259	-19.7824745178	20.4459972382	-19.0554504395	-30.5000000000	13.2829580307	27	1390.5195312500	-4.2493691444	-6.2499899864	-6.2503581047	56133	35755
23/05/2017 11:30:00 	15.4676475525	11.5929794312	-32.3284683228	-19.7999992371	19.8513908386	-19.0771751404	-30.4459552765	13.0635070801	27	1369.1625976562	-4.2493438721	-6.2500000000	-6.2502698898	56133	35755
23/05/2017 11:20:00 	15.3000001907	11.7092113495	-32.2999992371	-19.7999992371	19.0281867981	-19.1000003815	-30.3999996185	12.7533569336	27	1347.6717529297	-4.2493619919	-6.2499899864	-6.2501916885	56133	35755
23/05/2017 11:10:00 	15.2137784958	11.8000001907	-32.2999992371	-19.8814125061	18.6013393402	-19.1006774902	-30.3551940918	12.3747825623	27	1333.4228515625	-4.2493515015	-6.2500000000	-6.2502174377	56133	35755
23/05/2017 11:00:00 	15.1948232651	11.7989416122	-32.3444099426	-19.9333553314	17.9626407623	-19.1530036926	-30.1872711182	12.2692661285	27	1335.5034179688	-4.2493295670	-6.2500000000	-6.2502446175	56133	35755
23/05/2017 10:50:00 	15.2458505630	11.8594970703	-32.4677314758	-20.0603561401	16.7264175415	-19.1942634583	-30.3356895447	12.3132581711	26.9012641907	1352.6329345703	-4.2493481636	-6.2500000000	-6.2503046989	56133	35755
23/05/2017 10:40:00 	15.3000001907	11.9796018600	-32.5000000000	-20.1709880829	16.4483585358	-19.2000007629	-30.4885883331	12.4104251862	26.9537086487	1279.1982421875	-4.2493977547	-6.2499723434	-6.2502894402	56133	35755
23/05/2017 10:30:00 	15.3000001907	12.0648956299	-32.5000000000	-20.2755851746	16.4215240479	-19.2000007629	-30.3729858398	12.5000000000	26.9706916809	1256.8695068359	-4.2494220734	-6.2499899864	-6.2503294945	56133	35755
23/05/2017 10:20:00 	15.3701419830	12.0572261810	-32.5000000000	-20.3021488190	16.1832523346	-19.2182350159	-30.2151145935	12.7132720947	26.9935665131	1344.3415527344	-4.2493615150	-6.2500000000	-6.2503042221	56133	35755
23/05/2017 10:10:00 	15.1330871582	12.0379486084	-32.5000000000	-20.2999992371	15.6580581665	-19.2186603546	-29.9004192352	12.9681053162	26.9843025208	1362.8046875000	-4.2493457794	-6.2499899864	-6.2503151894	56133	35755
23/05/2017 10:00:00 	15.1283874512	12.0963668823	-32.4278564453	-20.3409805298	14.8773612976	-19.3011779785	-29.7388172150	13.1222190857	27	1349.7125244141	-4.2493281364	-6.2500000000	-6.2501702309	56133	35755
23/05/2017 09:50:00 	15.1999998093	12.1980886459	-32.2116813660	-20.3930873871	14.7073526382	-19.3115673065	-28.9432182312	13.1871404648	27.0224838257	1341.4849853516	-4.2494039536	-6.2500000000	-6.2502946854	56133	35755
23/05/2017 09:40:00 	15.2232189178	12.3240470886	-31.8373508453	-20.5290927887	14.7539510727	-19.3517608643	-27.4613819122	13.2211580276	26.9569034576	1316.0593261719	-4.2494215965	-6.2499876022	-6.2501626015	56133	35755
23/05/2017 09:30:00 	15.2218179703	12.3550643921	-32.1086997986	-20.6814613342	14.7701787949	-19.3677749634	-26.3297233582	12.9863634109	26.9219474792	1349.8936767578	-4.2493524551	-6.2500000000	-6.2502412796	56133	35755
23/05/2017 09:20:00 	15.2447891235	12.3716716766	-32.2189598083	-20.7002925873	14.8184738159	-19.4032955170	-29.8648052216	12.8124027252	26.8999996185	1299.9277343750	-4.2493638992	-6.2500000000	-6.2502241135	56133	35755
23/05/2017 09:10:00 	15.1400651932	12.4408569336	-32.1068611145	-20.7513275146	14.0531549454	-19.5000000000	-30.9541091919	12.9881715775	26.9370384216	1319.7561035156	-4.2493376732	-6.2500000000	-6.2502026558	56133	35755
23/05/2017 09:00:00 	15.1000003815	12.4194602966	-32	-20.7000007629	13.9142923355	-19.5033111572	-30.8300056458	12.9818477631	27.0077686310	1266.1613769531	-4.2493824959	-6.2500000000	-6.2502999306	56133	35755
23/05/2017 08:50:00 	15.1000003815	12.4828319550	-31.9241905212	-20.7127838135	14.0460681915	-19.5933494568	-30.7176704407	12.6466827393	27.0349025726	1257.4775390625	-4.2493181229	-6.2499899864	-6.2502307892	56133	35755
23/05/2017 08:40:00 	15.1000003815	12.6435689926	-31.8416423798	-20.8777866364	13.9020223618	-19.6228294373	-30.5131855011	12.7507200241	27.1000003815	1353.5750732422	-4.2493834496	-6.2500000000	-6.2502183914	56133	35755
23/05/2017 08:30:00 	15.1627368927	12.6998052597	-31.7999992371	-21.1314258575	13.7730388641	-19.7000007629	-30.0182266235	13.0412912369	27.1055641174	1328.1750488281	-4.2493939400	-6.2499899864	-6.2502927780	56133	35755
